Vastus medialis (mV)	Time (ms)
-0.0008	3.031
-0.0008	3.032
-0.0008	3.033
0.003	3.034
0.006	3.035
0.0037	3.036
0.0037	3.037
0.0015	3.038
-0.003	3.039
-0.0083	3.04
-0.0135	3.041
-0.0135	3.042
-0.0143	3.043
-0.012	3.044
-0.0083	3.045
-0.0038	3.046
0.0037	3.047
0.0112	3.048
0.0217	3.049
0.0255	3.05
0.0292	3.051
0.0285	3.052
0.0225	3.053
0.0142	3.054
0.0045	3.055
0.0	3.056
-0.0015	3.057
-0.0046	3.058
-0.0068	3.059
-0.0083	3.06
-0.0105	3.061
-0.0083	3.062
-0.0083	3.063
-0.0075	3.064
-0.0053	3.065
-0.006	3.066
0.0	3.067
0.0052	3.068
0.0082	3.069
0.006	3.07
-0.0046	3.071
-0.0128	3.072
-0.015	3.073
-0.0143	3.074
-0.0105	3.075
-0.003	3.076
0.0015	3.077
0.0	3.078
-0.0008	3.079
-0.0008	3.08
0.0022	3.081
0.0045	3.082
0.0067	3.083
0.0097	3.084
0.0105	3.085
0.0082	3.086
0.0052	3.087
0.0037	3.088
0.0	3.089
-0.0046	3.09
-0.0083	3.091
-0.0068	3.092
-0.0068	3.093
-0.0053	3.094
-0.0023	3.095
-0.0015	3.096
0.003	3.097
0.0022	3.098
0.0045	3.099
0.006	3.1
0.0067	3.101
0.0045	3.102
0.0	3.103
-0.0053	3.104
-0.012	3.105
-0.015	3.106
-0.0143	3.107
-0.0098	3.108
-0.003	3.109
0.0	3.11
0.0037	3.111
0.0067	3.112
0.0112	3.113
0.018	3.114
0.0172	3.115
0.0015	3.116
-0.015	3.117
-0.021	3.118
-0.0105	3.119
0.0045	3.12
0.0202	3.121
0.0345	3.122
0.0337	3.123
0.027	3.124
0.0195	3.125
0.0135	3.126
0.0082	3.127
0.0007	3.128
-0.003	3.129
-0.003	3.13
-0.0023	3.131
-0.0038	3.132
-0.0091	3.133
-0.012	3.134
-0.0143	3.135
-0.0195	3.136
-0.0195	3.137
-0.0158	3.138
-0.0113	3.139
-0.003	3.14
-0.0015	3.141
-0.0038	3.142
-0.006	3.143
-0.0098	3.144
-0.0068	3.145
-0.0038	3.146
-0.0015	3.147
0.0007	3.148
-0.0038	3.149
-0.0046	3.15
-0.0038	3.151
-0.0038	3.152
-0.0083	3.153
-0.006	3.154
0.003	3.155
0.0082	3.156
0.0127	3.157
0.0165	3.158
0.018	3.159
0.018	3.16
0.0105	3.161
0.0045	3.162
-0.0046	3.163
-0.006	3.164
-0.0053	3.165
-0.0083	3.166
-0.0053	3.167
-0.0046	3.168
-0.0015	3.169
0.0045	3.17
0.0067	3.171
0.0082	3.172
0.006	3.173
0.0045	3.174
0.0082	3.175
0.012	3.176
0.0157	3.177
0.0075	3.178
-0.0046	3.179
-0.0091	3.18
-0.0083	3.181
-0.0053	3.182
-0.0038	3.183
-0.0015	3.184
-0.003	3.185
-0.0046	3.186
-0.0075	3.187
-0.0083	3.188
-0.0091	3.189
-0.0098	3.19
-0.0083	3.191
-0.0098	3.192
-0.0091	3.193
-0.0083	3.194
-0.0083	3.195
-0.0091	3.196
-0.0083	3.197
-0.0068	3.198
-0.0023	3.199
0.009	3.2
0.0217	3.201
0.0285	3.202
0.0277	3.203
0.0165	3.204
0.0052	3.205
-0.003	3.206
-0.0053	3.207
-0.0038	3.208
0.0007	3.209
0.0015	3.21
-0.0008	3.211
0.0	3.212
-0.0038	3.213
-0.0091	3.214
-0.0068	3.215
-0.0053	3.216
-0.0038	3.217
-0.003	3.218
-0.0038	3.219
0.0075	3.22
0.0255	3.221
0.033	3.222
0.0262	3.223
0.0127	3.224
-0.003	3.225
-0.0113	3.226
-0.012	3.227
-0.0083	3.228
-0.0083	3.229
-0.0181	3.23
-0.021	3.231
-0.0181	3.232
-0.012	3.233
0.003	3.234
0.0172	3.235
0.0202	3.236
0.018	3.237
0.012	3.238
0.0045	3.239
0.0022	3.24
-0.0008	3.241
0.0007	3.242
0.0	3.243
0.0015	3.244
0.003	3.245
0.0007	3.246
0.0045	3.247
0.0052	3.248
-0.0008	3.249
0.0015	3.25
0.0015	3.251
-0.0075	3.252
-0.0113	3.253
-0.0105	3.254
-0.0098	3.255
-0.0128	3.256
-0.0173	3.257
-0.0195	3.258
-0.0158	3.259
-0.0083	3.26
-0.0046	3.261
0.0015	3.262
0.0142	3.263
0.0187	3.264
0.0127	3.265
0.0097	3.266
0.0052	3.267
0.003	3.268
0.003	3.269
0.003	3.27
0.0082	3.271
0.0037	3.272
-0.0008	3.273
-0.0008	3.274
0.0022	3.275
0.0067	3.276
0.0082	3.277
0.012	3.278
0.0112	3.279
0.0075	3.28
0.0045	3.281
0.0	3.282
-0.003	3.283
-0.0053	3.284
-0.006	3.285
-0.0075	3.286
-0.0038	3.287
0.0015	3.288
-0.0015	3.289
-0.0053	3.29
-0.0068	3.291
-0.0091	3.292
-0.0098	3.293
-0.012	3.294
-0.0113	3.295
-0.0075	3.296
-0.006	3.297
-0.0038	3.298
-0.0008	3.299
0.0015	3.3
0.0015	3.301
0.003	3.302
0.0052	3.303
0.0067	3.304
0.0075	3.305
0.0015	3.306
-0.0015	3.307
-0.0046	3.308
-0.0075	3.309
-0.0046	3.31
0.0	3.311
0.003	3.312
0.0007	3.313
0.0022	3.314
0.0067	3.315
0.0082	3.316
0.0075	3.317
0.0022	3.318
0.0007	3.319
0.0067	3.32
0.0052	3.321
0.0015	3.322
0.0015	3.323
0.0007	3.324
-0.0046	3.325
-0.0053	3.326
-0.0046	3.327
-0.0038	3.328
-0.0015	3.329
-0.003	3.33
-0.0015	3.331
0.0075	3.332
0.0112	3.333
0.0082	3.334
0.0067	3.335
0.0022	3.336
-0.003	3.337
-0.0053	3.338
-0.0053	3.339
-0.0015	3.34
-0.0023	3.341
-0.0083	3.342
-0.012	3.343
-0.0098	3.344
-0.0083	3.345
-0.0053	3.346
-0.0015	3.347
0.0097	3.348
0.0232	3.349
0.0232	3.35
0.0292	3.351
0.0232	3.352
0.0052	3.353
-0.0083	3.354
-0.0188	3.355
-0.0181	3.356
-0.0105	3.357
0.0157	3.358
0.0322	3.359
0.0172	3.36
0.0015	3.361
-0.0098	3.362
-0.0135	3.363
-0.0113	3.364
-0.0083	3.365
-0.0008	3.366
-0.0015	3.367
-0.0015	3.368
-0.0038	3.369
-0.0098	3.37
-0.0075	3.371
-0.0083	3.372
-0.0075	3.373
-0.0083	3.374
-0.0105	3.375
-0.0083	3.376
-0.0068	3.377
-0.0046	3.378
-0.0015	3.379
0.0015	3.38
0.0037	3.381
0.0052	3.382
0.0112	3.383
0.0112	3.384
0.0045	3.385
0.003	3.386
0.0052	3.387
0.0067	3.388
0.0007	3.389
-0.003	3.39
-0.0023	3.391
-0.0053	3.392
-0.0053	3.393
-0.003	3.394
0.0022	3.395
0.003	3.396
0.003	3.397
0.0052	3.398
0.0082	3.399
0.009	3.4
0.0075	3.401
-0.0008	3.402
-0.0053	3.403
-0.0046	3.404
-0.0083	3.405
-0.0105	3.406
-0.0075	3.407
-0.003	3.408
0.0007	3.409
0.0067	3.41
0.0082	3.411
0.0045	3.412
-0.0023	3.413
-0.0046	3.414
0.0067	3.415
0.0157	3.416
0.0097	3.417
0.003	3.418
-0.003	3.419
-0.0053	3.42
-0.0046	3.421
-0.0015	3.422
0.0022	3.423
-0.003	3.424
-0.0008	3.425
-0.0023	3.426
-0.0015	3.427
0.003	3.428
0.0007	3.429
-0.003	3.43
-0.0068	3.431
-0.0091	3.432
-0.0098	3.433
-0.003	3.434
0.0082	3.435
0.0112	3.436
0.0015	3.437
-0.0113	3.438
-0.0143	3.439
-0.0158	3.44
-0.0105	3.441
-0.0008	3.442
0.006	3.443
0.006	3.444
0.0007	3.445
0.0007	3.446
0.0082	3.447
0.021	3.448
0.024	3.449
0.018	3.45
0.0142	3.451
0.0157	3.452
0.012	3.453
-0.0083	3.454
-0.0158	3.455
-0.0105	3.456
-0.0075	3.457
0.0	3.458
0.0052	3.459
0.0157	3.46
0.0172	3.461
0.012	3.462
0.0037	3.463
-0.0008	3.464
-0.0023	3.465
-0.012	3.466
-0.015	3.467
-0.021	3.468
-0.0195	3.469
-0.012	3.47
-0.0083	3.471
-0.0053	3.472
-0.006	3.473
-0.003	3.474
-0.003	3.475
-0.0068	3.476
-0.0053	3.477
0.0	3.478
-0.0046	3.479
-0.0158	3.48
-0.0165	3.481
-0.0098	3.482
-0.003	3.483
0.003	3.484
0.0195	3.485
0.0382	3.486
0.0337	3.487
0.009	3.488
-0.006	3.489
-0.006	3.49
-0.012	3.491
-0.0098	3.492
-0.0053	3.493
-0.006	3.494
0.0	3.495
0.0105	3.496
0.018	3.497
0.0127	3.498
0.0097	3.499
0.0045	3.5
-0.0015	3.501
-0.0008	3.502
-0.003	3.503
-0.006	3.504
-0.0068	3.505
0.003	3.506
0.0165	3.507
0.0225	3.508
0.0127	3.509
0.0022	3.51
0.003	3.511
-0.003	3.512
-0.0083	3.513
-0.0091	3.514
-0.0105	3.515
-0.012	3.516
-0.0091	3.517
-0.003	3.518
0.0052	3.519
0.0105	3.52
0.015	3.521
0.0247	3.522
0.0202	3.523
0.0082	3.524
0.0075	3.525
0.012	3.526
0.0067	3.527
-0.0105	3.528
-0.0225	3.529
-0.0293	3.53
-0.0308	3.531
-0.0256	3.532
-0.021	3.533
-0.0091	3.534
0.0022	3.535
0.0022	3.536
-0.0083	3.537
-0.0135	3.538
-0.012	3.539
-0.0068	3.54
0.0007	3.541
0.003	3.542
0.0015	3.543
-0.0113	3.544
-0.0165	3.545
-0.0135	3.546
-0.0105	3.547
-0.0068	3.548
0.0075	3.549
0.0247	3.55
0.0292	3.551
0.0375	3.552
0.042	3.553
0.0202	3.554
0.0045	3.555
0.006	3.556
0.0022	3.557
0.0082	3.558
0.009	3.559
0.0045	3.56
-0.0023	3.561
-0.0091	3.562
-0.0083	3.563
-0.0091	3.564
-0.0068	3.565
0.0022	3.566
0.0082	3.567
0.0067	3.568
0.0022	3.569
-0.006	3.57
-0.0128	3.571
-0.0181	3.572
-0.024	3.573
-0.0278	3.574
-0.03	3.575
-0.027	3.576
-0.0091	3.577
0.015	3.578
0.0315	3.579
0.0442	3.58
0.054	3.581
0.045	3.582
0.0232	3.583
0.0052	3.584
-0.0068	3.585
-0.0098	3.586
-0.015	3.587
-0.0158	3.588
-0.0158	3.589
-0.015	3.59
-0.0113	3.591
-0.0105	3.592
-0.0091	3.593
-0.0105	3.594
-0.0105	3.595
-0.0038	3.596
0.0	3.597
-0.0008	3.598
-0.003	3.599
-0.0053	3.6
-0.0083	3.601
-0.0098	3.602
-0.0075	3.603
-0.003	3.604
0.003	3.605
0.0097	3.606
0.0142	3.607
0.015	3.608
0.0112	3.609
0.0105	3.61
0.0082	3.611
0.0067	3.612
0.0007	3.613
-0.0023	3.614
0.0037	3.615
0.0067	3.616
-0.0015	3.617
-0.0091	3.618
-0.0083	3.619
-0.0068	3.62
0.0082	3.621
0.0232	3.622
0.027	3.623
0.0142	3.624
0.0075	3.625
0.0067	3.626
0.003	3.627
0.0015	3.628
-0.0091	3.629
-0.0165	3.63
-0.0165	3.631
-0.015	3.632
-0.012	3.633
-0.0091	3.634
-0.0105	3.635
-0.0105	3.636
-0.0068	3.637
0.0015	3.638
0.0097	3.639
0.0142	3.64
0.0157	3.641
0.006	3.642
-0.0015	3.643
-0.006	3.644
-0.0203	3.645
-0.0248	3.646
-0.0293	3.647
-0.0293	3.648
-0.012	3.649
0.0052	3.65
0.0172	3.651
0.0232	3.652
0.027	3.653
0.03	3.654
0.0292	3.655
0.0165	3.656
-0.0023	3.657
-0.0143	3.658
-0.0135	3.659
-0.0128	3.66
-0.0083	3.661
0.0045	3.662
0.0075	3.663
0.0082	3.664
0.0075	3.665
0.0045	3.666
0.0157	3.667
0.0217	3.668
-0.0015	3.669
-0.0218	3.67
-0.0256	3.671
-0.0218	3.672
-0.0083	3.673
0.0075	3.674
0.0165	3.675
0.012	3.676
0.0112	3.677
0.0135	3.678
0.0142	3.679
0.0105	3.68
-0.0008	3.681
-0.0098	3.682
-0.0181	3.683
-0.0165	3.684
-0.0188	3.685
-0.0158	3.686
-0.0105	3.687
-0.0165	3.688
-0.0091	3.689
0.0007	3.69
0.0172	3.691
0.0345	3.692
0.0367	3.693
0.0262	3.694
0.0015	3.695
-0.0083	3.696
0.0097	3.697
0.0232	3.698
0.0232	3.699
0.018	3.7
-0.0015	3.701
-0.027	3.702
-0.039	3.703
-0.0368	3.704
-0.0375	3.705
-0.0383	3.706
-0.0361	3.707
-0.0308	3.708
-0.0105	3.709
0.009	3.71
0.0202	3.711
0.0157	3.712
0.0015	3.713
-0.0023	3.714
0.0067	3.715
0.0165	3.716
0.0157	3.717
0.0112	3.718
0.0067	3.719
-0.0015	3.72
-0.0105	3.721
-0.0165	3.722
-0.0195	3.723
-0.0195	3.724
-0.0165	3.725
-0.015	3.726
-0.012	3.727
-0.0053	3.728
0.003	3.729
0.0127	3.73
0.0105	3.731
0.0195	3.732
0.0427	3.733
0.0495	3.734
0.0427	3.735
0.0232	3.736
0.0135	3.737
0.009	3.738
0.003	3.739
0.009	3.74
0.0097	3.741
0.0127	3.742
0.009	3.743
0.0022	3.744
-0.0015	3.745
-0.0068	3.746
-0.0098	3.747
-0.0098	3.748
-0.0068	3.749
-0.0068	3.75
-0.0038	3.751
0.0007	3.752
0.015	3.753
0.0172	3.754
-0.0008	3.755
-0.012	3.756
-0.0181	3.757
-0.024	3.758
-0.0278	3.759
-0.0256	3.76
-0.0195	3.761
-0.012	3.762
0.0045	3.763
0.0157	3.764
0.0105	3.765
-0.0023	3.766
-0.0075	3.767
-0.0053	3.768
-0.0015	3.769
-0.0008	3.77
0.003	3.771
0.0037	3.772
0.0015	3.773
-0.003	3.774
-0.0195	3.775
-0.024	3.776
-0.0098	3.777
0.0097	3.778
0.0202	3.779
0.021	3.78
0.024	3.781
0.021	3.782
0.0202	3.783
0.0105	3.784
0.003	3.785
0.0075	3.786
0.0067	3.787
0.006	3.788
0.003	3.789
0.0007	3.79
0.003	3.791
0.0052	3.792
0.0082	3.793
0.0015	3.794
-0.0083	3.795
-0.0181	3.796
-0.0285	3.797
-0.03	3.798
-0.0263	3.799
-0.0158	3.8
0.0022	3.801
0.0105	3.802
0.006	3.803
-0.0015	3.804
-0.0135	3.805
-0.0233	3.806
-0.0195	3.807
-0.012	3.808
-0.0128	3.809
-0.0181	3.81
-0.0128	3.811
-0.0105	3.812
-0.006	3.813
0.009	3.814
0.0255	3.815
0.03	3.816
0.0345	3.817
0.042	3.818
0.0292	3.819
0.0082	3.82
-0.0128	3.821
-0.0256	3.822
-0.0315	3.823
-0.0233	3.824
-0.006	3.825
-0.0015	3.826
0.0045	3.827
0.009	3.828
0.0165	3.829
0.0172	3.83
0.018	3.831
0.0247	3.832
0.024	3.833
0.0225	3.834
0.0142	3.835
0.0067	3.836
0.012	3.837
0.0165	3.838
0.0105	3.839
0.0015	3.84
-0.0068	3.841
-0.0181	3.842
-0.0308	3.843
-0.0353	3.844
-0.0346	3.845
-0.0323	3.846
-0.0233	3.847
-0.0105	3.848
-0.0046	3.849
0.0	3.85
0.0045	3.851
0.003	3.852
0.0127	3.853
0.0202	3.854
0.0217	3.855
0.0135	3.856
-0.003	3.857
-0.0053	3.858
-0.0053	3.859
-0.003	3.86
0.009	3.861
0.0202	3.862
0.0165	3.863
0.018	3.864
0.0255	3.865
0.0127	3.866
0.0022	3.867
-0.003	3.868
-0.0038	3.869
-0.0046	3.87
-0.0053	3.871
-0.0046	3.872
-0.0053	3.873
0.006	3.874
0.0127	3.875
0.0052	3.876
-0.0008	3.877
-0.0015	3.878
-0.003	3.879
-0.0091	3.88
-0.012	3.881
-0.006	3.882
-0.0046	3.883
-0.0098	3.884
-0.0278	3.885
-0.039	3.886
-0.0285	3.887
-0.0165	3.888
-0.003	3.889
-0.0023	3.89
-0.0091	3.891
-0.0015	3.892
0.0082	3.893
0.0202	3.894
0.0142	3.895
0.0067	3.896
0.012	3.897
0.0157	3.898
0.0217	3.899
0.0307	3.9
0.03	3.901
0.0067	3.902
0.0015	3.903
-0.003	3.904
-0.0188	3.905
-0.0203	3.906
-0.0195	3.907
-0.0143	3.908
-0.0083	3.909
-0.0046	3.91
-0.0008	3.911
0.009	3.912
0.0067	3.913
-0.0128	3.914
-0.0188	3.915
-0.0203	3.916
-0.0443	3.917
-0.039	3.918
0.0082	3.919
0.0307	3.92
0.0412	3.921
0.0397	3.922
0.0217	3.923
0.0075	3.924
-0.0128	3.925
-0.0323	3.926
-0.0405	3.927
-0.0248	3.928
-0.015	3.929
-0.0053	3.93
0.012	3.931
0.0165	3.932
0.0157	3.933
0.0127	3.934
0.0142	3.935
0.0142	3.936
0.0292	3.937
0.0457	3.938
0.0517	3.939
0.057	3.94
0.0502	3.941
0.0195	3.942
-0.0015	3.943
-0.0105	3.944
-0.0181	3.945
-0.0225	3.946
-0.0278	3.947
-0.0195	3.948
-0.021	3.949
-0.021	3.95
-0.0368	3.951
-0.0645	3.952
-0.0578	3.953
-0.0443	3.954
-0.0203	3.955
0.0105	3.956
0.0247	3.957
0.0352	3.958
0.0352	3.959
0.039	3.96
0.0367	3.961
0.0157	3.962
0.0105	3.963
0.0105	3.964
0.009	3.965
0.009	3.966
0.0022	3.967
-0.0053	3.968
-0.0083	3.969
-0.003	3.97
-0.0015	3.971
-0.006	3.972
-0.0105	3.973
-0.0113	3.974
-0.0046	3.975
-0.0015	3.976
0.0	3.977
0.009	3.978
0.0045	3.979
-0.003	3.98
-0.0083	3.981
-0.0068	3.982
0.003	3.983
-0.0046	3.984
-0.0091	3.985
-0.0128	3.986
-0.0083	3.987
0.006	3.988
0.0	3.989
-0.0008	3.99
-0.0023	3.991
-0.003	3.992
-0.003	3.993
-0.0091	3.994
-0.0068	3.995
-0.0091	3.996
-0.0068	3.997
0.0052	3.998
0.0195	3.999
0.0232	4.0
0.0082	4.001
-0.0068	4.002
-0.0091	4.003
-0.0053	4.004
0.0045	4.005
0.015	4.006
0.0172	4.007
0.0105	4.008
0.0037	4.009
-0.0068	4.01
-0.0158	4.011
-0.0225	4.012
-0.0263	4.013
-0.0195	4.014
-0.0165	4.015
-0.0113	4.016
-0.0105	4.017
-0.003	4.018
0.0142	4.019
0.0277	4.02
0.0307	4.021
0.0075	4.022
0.0015	4.023
0.0075	4.024
0.0052	4.025
0.0015	4.026
-0.0015	4.027
-0.0023	4.028
-0.021	4.029
-0.0256	4.03
-0.0023	4.031
0.0112	4.032
0.0202	4.033
0.0277	4.034
0.018	4.035
0.015	4.036
0.0082	4.037
-0.006	4.038
-0.039	4.039
-0.0758	4.04
-0.0578	4.041
-0.0165	4.042
0.024	4.043
0.06	4.044
0.0442	4.045
0.027	4.046
0.0165	4.047
0.0105	4.048
0.0142	4.049
0.0322	4.05
0.0555	4.051
0.0427	4.052
0.036	4.053
0.0232	4.054
0.0045	4.055
-0.0068	4.056
-0.0218	4.057
-0.0225	4.058
-0.0233	4.059
-0.0218	4.06
-0.0195	4.061
-0.0165	4.062
-0.0091	4.063
-0.0098	4.064
-0.012	4.065
-0.0195	4.066
-0.0361	4.067
-0.0503	4.068
-0.0398	4.069
-0.0263	4.07
-0.0346	4.071
-0.0278	4.072
-0.012	4.073
0.0022	4.074
0.0255	4.075
0.0412	4.076
0.0457	4.077
0.0375	4.078
0.0307	4.079
0.024	4.08
0.0142	4.081
0.0052	4.082
0.0045	4.083
0.0217	4.084
0.0157	4.085
-0.0038	4.086
-0.0098	4.087
-0.0173	4.088
-0.0248	4.089
-0.0256	4.09
-0.0233	4.091
-0.0256	4.092
-0.0181	4.093
0.0015	4.094
0.0127	4.095
0.0052	4.096
0.0007	4.097
0.0075	4.098
0.018	4.099
0.0157	4.1
0.0022	4.101
-0.012	4.102
-0.0113	4.103
0.003	4.104
0.0045	4.105
-0.006	4.106
-0.0285	4.107
-0.0315	4.108
-0.0173	4.109
-0.0046	4.11
0.0202	4.111
0.0405	4.112
0.0352	4.113
0.018	4.114
0.0127	4.115
0.0097	4.116
0.0052	4.117
-0.012	4.118
-0.0248	4.119
-0.0248	4.12
-0.0195	4.121
-0.012	4.122
-0.0091	4.123
0.0007	4.124
0.0007	4.125
-0.0068	4.126
0.0007	4.127
0.0202	4.128
0.0315	4.129
0.0315	4.13
0.0315	4.131
0.0382	4.132
0.0307	4.133
0.012	4.134
0.0037	4.135
-0.0046	4.136
-0.0105	4.137
-0.0181	4.138
-0.0233	4.139
-0.006	4.14
0.0157	4.141
0.0157	4.142
0.003	4.143
-0.0098	4.144
-0.0023	4.145
0.0172	4.146
0.0015	4.147
-0.0181	4.148
-0.0315	4.149
-0.039	4.15
-0.0346	4.151
-0.033	4.152
-0.0256	4.153
-0.015	4.154
0.0127	4.155
0.0195	4.156
-0.0346	4.157
-0.063	4.158
-0.057	4.159
-0.0653	4.16
-0.0323	4.161
0.03	4.162
0.069	4.163
0.0967	4.164
0.0937	4.165
0.0577	4.166
0.027	4.167
-0.0015	4.168
-0.0181	4.169
0.006	4.17
0.0397	4.171
0.033	4.172
-0.0015	4.173
-0.012	4.174
-0.0105	4.175
-0.015	4.176
-0.0173	4.177
-0.0075	4.178
0.018	4.179
0.0345	4.18
0.0277	4.181
0.0142	4.182
0.0015	4.183
-0.0135	4.184
-0.024	4.185
-0.0233	4.186
-0.0188	4.187
-0.024	4.188
-0.0308	4.189
-0.0308	4.19
-0.0218	4.191
-0.0068	4.192
0.0097	4.193
0.03	4.194
0.0345	4.195
0.024	4.196
0.0105	4.197
-0.006	4.198
-0.012	4.199
-0.003	4.2
0.0052	4.201
0.0135	4.202
0.024	4.203
0.012	4.204
-0.024	4.205
-0.0465	4.206
-0.0488	4.207
-0.039	4.208
-0.024	4.209
-0.0075	4.21
0.003	4.211
0.0135	4.212
0.0232	4.213
0.024	4.214
0.021	4.215
0.0255	4.216
0.0277	4.217
0.0232	4.218
0.012	4.219
0.0105	4.22
0.0225	4.221
0.009	4.222
-0.0135	4.223
-0.0256	4.224
-0.0398	4.225
-0.0353	4.226
-0.0233	4.227
-0.0203	4.228
-0.0128	4.229
-0.0008	4.23
0.0157	4.231
0.0247	4.232
0.0127	4.233
0.003	4.234
0.0067	4.235
0.0105	4.236
0.0105	4.237
0.0135	4.238
0.0157	4.239
0.0142	4.24
0.018	4.241
0.0067	4.242
-0.0023	4.243
-0.0015	4.244
-0.0098	4.245
-0.0338	4.246
-0.063	4.247
-0.0608	4.248
-0.0443	4.249
-0.0323	4.25
-0.0091	4.251
0.0052	4.252
0.015	4.253
0.018	4.254
0.018	4.255
0.027	4.256
0.0375	4.257
0.0465	4.258
0.03	4.259
-0.0046	4.26
-0.0346	4.261
-0.054	4.262
-0.0383	4.263
-0.0188	4.264
0.0075	4.265
0.0457	4.266
0.0555	4.267
0.0502	4.268
0.0412	4.269
0.0262	4.27
0.021	4.271
0.036	4.272
0.0532	4.273
0.042	4.274
0.0142	4.275
-0.0038	4.276
-0.021	4.277
-0.033	4.278
-0.0315	4.279
-0.0263	4.28
-0.024	4.281
-0.0383	4.282
-0.0638	4.283
-0.063	4.284
-0.0503	4.285
-0.0278	4.286
0.006	4.287
0.0195	4.288
0.0217	4.289
0.0067	4.29
-0.0195	4.291
-0.027	4.292
-0.0128	4.293
-0.0046	4.294
-0.0173	4.295
-0.0091	4.296
0.0315	4.297
0.0465	4.298
0.0592	4.299
0.066	4.3
0.042	4.301
0.0015	4.302
-0.0346	4.303
-0.0128	4.304
0.009	4.305
0.0052	4.306
0.0082	4.307
0.0037	4.308
-0.0091	4.309
-0.0233	4.31
