Vastus medialis (mV)	Time (ms)
0.003	3.01
0.0015	3.011
0.0015	3.012
0.0007	3.013
0.0007	3.014
0.0007	3.015
0.0	3.016
-0.0015	3.017
0.0	3.018
-0.0008	3.019
-0.0008	3.02
-0.0015	3.021
-0.003	3.022
-0.0046	3.023
-0.003	3.024
-0.0015	3.025
-0.0015	3.026
-0.003	3.027
-0.0015	3.028
-0.0008	3.029
0.0015	3.03
0.0007	3.031
0.003	3.032
0.0067	3.033
0.0052	3.034
0.006	3.035
0.0067	3.036
0.003	3.037
0.003	3.038
0.003	3.039
0.0037	3.04
0.0022	3.041
-0.0023	3.042
-0.0008	3.043
0.0	3.044
-0.003	3.045
-0.0083	3.046
-0.0128	3.047
-0.0128	3.048
-0.0128	3.049
-0.0135	3.05
-0.0128	3.051
-0.0113	3.052
-0.0068	3.053
-0.0015	3.054
0.003	3.055
0.0082	3.056
0.006	3.057
0.006	3.058
0.0045	3.059
0.003	3.06
0.0007	3.061
-0.003	3.062
-0.0023	3.063
-0.0008	3.064
0.0022	3.065
0.0045	3.066
0.0082	3.067
0.0105	3.068
0.0105	3.069
0.009	3.07
0.0082	3.071
0.0067	3.072
0.0052	3.073
0.0015	3.074
-0.0008	3.075
-0.0023	3.076
-0.0046	3.077
-0.0068	3.078
-0.0053	3.079
-0.0046	3.08
-0.006	3.081
-0.0083	3.082
-0.0083	3.083
-0.0068	3.084
-0.0091	3.085
-0.0091	3.086
-0.0046	3.087
0.0015	3.088
0.0045	3.089
0.0075	3.09
0.012	3.091
0.0135	3.092
0.0135	3.093
0.0082	3.094
0.0052	3.095
0.0037	3.096
0.0007	3.097
0.0007	3.098
-0.0008	3.099
-0.0008	3.1
0.003	3.101
0.0082	3.102
0.0052	3.103
0.003	3.104
0.003	3.105
-0.0008	3.106
-0.0038	3.107
-0.0053	3.108
-0.0091	3.109
-0.0135	3.11
-0.0158	3.111
-0.015	3.112
-0.012	3.113
-0.0098	3.114
-0.0091	3.115
-0.0083	3.116
-0.0053	3.117
-0.0008	3.118
0.0015	3.119
0.0067	3.12
0.0105	3.121
0.0142	3.122
0.0165	3.123
0.018	3.124
0.018	3.125
0.0165	3.126
0.0165	3.127
0.0105	3.128
0.0045	3.129
0.0007	3.13
-0.0068	3.131
-0.012	3.132
-0.0181	3.133
-0.024	3.134
-0.03	3.135
-0.0346	3.136
-0.0346	3.137
-0.027	3.138
-0.0128	3.139
-0.003	3.14
0.0022	3.141
0.0052	3.142
0.0075	3.143
0.0105	3.144
0.012	3.145
0.012	3.146
0.0127	3.147
0.009	3.148
0.0082	3.149
0.009	3.15
0.0097	3.151
0.0112	3.152
0.0112	3.153
0.0105	3.154
0.0067	3.155
0.0045	3.156
0.0045	3.157
0.003	3.158
0.003	3.159
0.0045	3.16
0.0037	3.161
0.0015	3.162
0.003	3.163
0.0015	3.164
-0.0008	3.165
-0.0008	3.166
-0.0046	3.167
-0.0046	3.168
-0.0046	3.169
-0.0068	3.17
-0.0053	3.171
-0.0015	3.172
0.0037	3.173
0.0082	3.174
0.009	3.175
0.0082	3.176
0.0015	3.177
-0.0068	3.178
-0.0128	3.179
-0.0165	3.18
-0.0195	3.181
-0.0181	3.182
-0.012	3.183
-0.0046	3.184
0.0037	3.185
0.003	3.186
-0.0008	3.187
-0.003	3.188
-0.0053	3.189
-0.0053	3.19
-0.003	3.191
0.0007	3.192
0.0	3.193
-0.0046	3.194
0.0	3.195
0.0045	3.196
0.0052	3.197
0.0	3.198
-0.0008	3.199
0.003	3.2
0.0045	3.201
0.006	3.202
0.0067	3.203
0.009	3.204
0.0112	3.205
0.0105	3.206
0.0082	3.207
0.0045	3.208
0.0022	3.209
0.0015	3.21
0.0007	3.211
0.0007	3.212
0.0067	3.213
0.0067	3.214
0.0067	3.215
0.0105	3.216
0.0105	3.217
0.0105	3.218
0.0082	3.219
0.0105	3.22
0.0097	3.221
-0.0015	3.222
-0.0195	3.223
-0.0428	3.224
-0.0585	3.225
-0.0653	3.226
-0.0593	3.227
-0.048	3.228
-0.0375	3.229
-0.0165	3.23
0.0007	3.231
0.015	3.232
0.027	3.233
0.0315	3.234
0.0352	3.235
0.0382	3.236
0.0382	3.237
0.0382	3.238
0.0315	3.239
0.024	3.24
0.0225	3.241
0.0195	3.242
0.012	3.243
0.0045	3.244
-0.003	3.245
-0.0113	3.246
-0.0165	3.247
-0.0203	3.248
-0.0263	3.249
-0.0285	3.25
-0.0256	3.251
-0.0165	3.252
-0.006	3.253
0.0052	3.254
0.0142	3.255
0.0157	3.256
0.0135	3.257
0.0105	3.258
0.0067	3.259
0.003	3.26
0.0022	3.261
0.0	3.262
-0.003	3.263
-0.0083	3.264
-0.0113	3.265
-0.0135	3.266
-0.0143	3.267
-0.0128	3.268
-0.0105	3.269
-0.003	3.27
0.0037	3.271
0.0037	3.272
0.0067	3.273
0.0142	3.274
0.0187	3.275
0.0157	3.276
0.0082	3.277
0.003	3.278
0.0037	3.279
0.0075	3.28
0.0045	3.281
0.0007	3.282
0.0015	3.283
0.0037	3.284
0.003	3.285
0.0007	3.286
-0.0038	3.287
-0.0105	3.288
-0.0203	3.289
-0.0293	3.29
-0.0353	3.291
-0.0398	3.292
-0.0375	3.293
-0.024	3.294
-0.0068	3.295
0.009	3.296
0.0135	3.297
0.009	3.298
0.0082	3.299
0.0135	3.3
0.0225	3.301
0.0292	3.302
0.0307	3.303
0.0292	3.304
0.0292	3.305
0.0232	3.306
0.0142	3.307
0.006	3.308
-0.0046	3.309
-0.012	3.31
-0.0195	3.311
-0.033	3.312
-0.0473	3.313
-0.0495	3.314
-0.0361	3.315
-0.0113	3.316
0.0052	3.317
0.0097	3.318
0.0142	3.319
0.0157	3.32
0.0157	3.321
0.015	3.322
0.0097	3.323
0.0082	3.324
0.009	3.325
0.0112	3.326
0.0165	3.327
0.0292	3.328
0.0315	3.329
0.024	3.33
0.018	3.331
0.0067	3.332
-0.0038	3.333
-0.0075	3.334
-0.0128	3.335
-0.0218	3.336
-0.0256	3.337
-0.0203	3.338
-0.012	3.339
-0.0068	3.34
-0.0008	3.341
-0.0053	3.342
-0.0158	3.343
-0.015	3.344
-0.0105	3.345
0.0007	3.346
0.003	3.347
0.0007	3.348
0.003	3.349
0.0007	3.35
0.0045	3.351
0.0045	3.352
0.0015	3.353
0.0015	3.354
0.0015	3.355
0.0015	3.356
-0.0015	3.357
-0.0068	3.358
-0.0083	3.359
-0.0053	3.36
-0.0015	3.361
0.0082	3.362
0.015	3.363
0.0172	3.364
0.0157	3.365
0.0105	3.366
0.0105	3.367
0.0127	3.368
0.0225	3.369
0.0262	3.37
0.0202	3.371
0.0142	3.372
0.003	3.373
-0.0015	3.374
-0.0075	3.375
-0.0165	3.376
-0.027	3.377
-0.042	3.378
-0.0548	3.379
-0.06	3.38
-0.0533	3.381
-0.0405	3.382
-0.0195	3.383
-0.0015	3.384
0.003	3.385
0.0157	3.386
0.0277	3.387
0.0307	3.388
0.0277	3.389
0.0255	3.39
0.0292	3.391
0.0292	3.392
0.0345	3.393
0.0367	3.394
0.033	3.395
0.0277	3.396
0.018	3.397
0.0067	3.398
0.0015	3.399
-0.0083	3.4
-0.0308	3.401
-0.0458	3.402
-0.0533	3.403
-0.0533	3.404
-0.0495	3.405
-0.0383	3.406
-0.0091	3.407
0.0	3.408
0.0037	3.409
0.0112	3.41
0.0052	3.411
0.0052	3.412
0.0067	3.413
0.0127	3.414
0.0172	3.415
0.018	3.416
0.0262	3.417
0.0307	3.418
0.0315	3.419
0.027	3.42
0.0195	3.421
0.009	3.422
-0.0091	3.423
-0.03	3.424
-0.0473	3.425
-0.0488	3.426
-0.0346	3.427
-0.0098	3.428
0.0165	3.429
0.0292	3.43
0.0337	3.431
0.0345	3.432
0.027	3.433
0.012	3.434
-0.0068	3.435
-0.027	3.436
-0.0353	3.437
-0.0353	3.438
-0.039	3.439
-0.0443	3.44
-0.0353	3.441
-0.012	3.442
0.0097	3.443
0.015	3.444
0.0135	3.445
0.0142	3.446
0.015	3.447
0.0165	3.448
0.0142	3.449
0.0142	3.45
0.021	3.451
0.024	3.452
0.012	3.453
0.0052	3.454
0.0067	3.455
0.006	3.456
0.0037	3.457
0.0	3.458
0.0045	3.459
0.0075	3.46
0.006	3.461
0.0075	3.462
0.0045	3.463
0.006	3.464
0.012	3.465
0.012	3.466
0.0112	3.467
0.0075	3.468
-0.0015	3.469
-0.0143	3.47
-0.0256	3.471
-0.0285	3.472
-0.0278	3.473
-0.0165	3.474
0.0045	3.475
0.0105	3.476
0.009	3.477
0.0142	3.478
0.0202	3.479
0.018	3.48
0.0217	3.481
0.0337	3.482
0.0292	3.483
0.0247	3.484
0.0127	3.485
-0.0181	3.486
-0.0608	3.487
-0.093	3.488
-0.0968	3.489
-0.057	3.49
0.0015	3.491
0.0165	3.492
0.021	3.493
0.018	3.494
-0.0053	3.495
-0.0233	3.496
-0.0428	3.497
-0.0465	3.498
-0.03	3.499
-0.0105	3.5
0.0217	3.501
0.045	3.502
0.0607	3.503
0.063	3.504
0.0577	3.505
0.0525	3.506
0.0465	3.507
0.039	3.508
0.0195	3.509
0.0037	3.51
-0.0113	3.511
-0.03	3.512
-0.0443	3.513
-0.0436	3.514
-0.0315	3.515
-0.0518	3.516
-0.081	3.517
-0.0818	3.518
-0.039	3.519
0.009	3.52
0.015	3.521
0.0112	3.522
0.0052	3.523
0.0082	3.524
0.0262	3.525
0.0292	3.526
0.0292	3.527
0.0232	3.528
0.009	3.529
0.003	3.53
-0.0015	3.531
-0.0068	3.532
-0.0083	3.533
-0.0135	3.534
-0.0091	3.535
0.0217	3.536
0.0465	3.537
0.0397	3.538
0.0202	3.539
0.0165	3.54
0.0285	3.541
0.0202	3.542
0.0142	3.543
0.0142	3.544
0.015	3.545
0.0255	3.546
0.0247	3.547
0.0142	3.548
-0.003	3.549
-0.021	3.55
-0.0436	3.551
-0.057	3.552
-0.0458	3.553
-0.0165	3.554
0.0015	3.555
0.0112	3.556
0.0307	3.557
0.0435	3.558
0.045	3.559
0.0307	3.56
0.0127	3.561
-0.003	3.562
-0.0308	3.563
-0.0683	3.564
-0.096	3.565
-0.0871	3.566
-0.0518	3.567
-0.0285	3.568
-0.0091	3.569
0.018	3.57
0.0322	3.571
0.042	3.572
0.0472	3.573
0.0442	3.574
0.0277	3.575
0.0127	3.576
0.0082	3.577
-0.0046	3.578
-0.0308	3.579
-0.0465	3.58
-0.0315	3.581
-0.0135	3.582
-0.0023	3.583
-0.0015	3.584
-0.0068	3.585
0.0067	3.586
0.0187	3.587
0.0255	3.588
0.0255	3.589
0.0202	3.59
0.0142	3.591
0.0067	3.592
0.0052	3.593
0.0067	3.594
0.0135	3.595
0.018	3.596
0.0232	3.597
0.0195	3.598
0.0	3.599
-0.0338	3.6
-0.0706	3.601
-0.0825	3.602
-0.0608	3.603
-0.0278	3.604
0.0067	3.605
0.0442	3.606
0.06	3.607
0.0712	3.608
0.0712	3.609
0.045	3.61
0.021	3.611
0.0075	3.612
-0.0091	3.613
-0.0361	3.614
-0.0555	3.615
-0.0765	3.616
-0.0773	3.617
-0.045	3.618
-0.0128	3.619
0.0067	3.62
0.0187	3.621
0.024	3.622
0.0225	3.623
0.0217	3.624
0.0172	3.625
0.0105	3.626
0.0052	3.627
-0.0015	3.628
-0.0046	3.629
-0.0046	3.63
-0.0008	3.631
0.0075	3.632
0.0165	3.633
0.0127	3.634
0.012	3.635
0.018	3.636
0.0217	3.637
0.033	3.638
0.0292	3.639
0.024	3.64
0.0277	3.641
0.0082	3.642
-0.015	3.643
-0.024	3.644
-0.0278	3.645
-0.039	3.646
-0.057	3.647
-0.054	3.648
-0.0285	3.649
-0.0315	3.65
-0.0578	3.651
-0.0503	3.652
-0.012	3.653
0.0307	3.654
0.042	3.655
0.0382	3.656
0.0547	3.657
0.0727	3.658
0.093	3.659
0.0817	3.66
0.0315	3.661
-0.0338	3.662
-0.0953	3.663
-0.099	3.664
-0.0721	3.665
-0.054	3.666
-0.0473	3.667
-0.039	3.668
0.0045	3.669
0.0375	3.67
0.0532	3.671
0.063	3.672
0.0555	3.673
0.0532	3.674
0.0457	3.675
0.033	3.676
0.0202	3.677
0.0105	3.678
-0.0015	3.679
-0.0248	3.68
-0.0285	3.681
-0.0368	3.682
-0.0615	3.683
-0.0578	3.684
-0.0623	3.685
-0.0503	3.686
-0.0225	3.687
-0.0203	3.688
-0.0053	3.689
0.006	3.69
0.0052	3.691
0.0097	3.692
0.0217	3.693
0.03	3.694
0.033	3.695
0.0472	3.696
0.0622	3.697
0.0705	3.698
0.0517	3.699
0.0157	3.7
-0.0158	3.701
-0.0473	3.702
-0.0713	3.703
-0.0818	3.704
-0.0691	3.705
-0.03	3.706
0.0	3.707
0.0172	3.708
0.0412	3.709
0.051	3.71
0.0502	3.711
0.0292	3.712
0.003	3.713
-0.021	3.714
-0.0465	3.715
-0.033	3.716
-0.0143	3.717
-0.0173	3.718
0.0022	3.719
0.057	3.72
0.093	3.721
0.0892	3.722
0.078	3.723
0.0727	3.724
0.0502	3.725
0.009	3.726
-0.0308	3.727
-0.0706	3.728
-0.12	3.729
-0.1553	3.73
-0.1088	3.731
-0.0165	3.732
0.0352	3.733
0.0607	3.734
0.0847	3.735
0.093	3.736
0.0855	3.737
0.0802	3.738
0.0577	3.739
0.0075	3.74
-0.0413	3.741
-0.042	3.742
-0.033	3.743
-0.0443	3.744
-0.0953	3.745
-0.1493	3.746
-0.177	3.747
-0.18	3.748
-0.075	3.749
0.0472	3.75
0.1185	3.751
0.135	3.752
0.1192	3.753
0.108	3.754
0.0457	3.755
-0.0128	3.756
-0.0675	3.757
-0.1403	3.758
-0.1785	3.759
-0.1305	3.76
-0.054	3.761
-0.0218	3.762
0.0127	3.763
0.042	3.764
0.0622	3.765
0.0712	3.766
0.0892	3.767
0.1035	3.768
0.0915	3.769
0.0817	3.77
0.0652	3.771
0.048	3.772
0.012	3.773
-0.0308	3.774
-0.0615	3.775
-0.0773	3.776
-0.0278	3.777
0.0232	3.778
0.0165	3.779
-0.0195	3.78
-0.0436	3.781
-0.0248	3.782
-0.003	3.783
0.0375	3.784
0.0802	3.785
0.105	3.786
0.129	3.787
0.123	3.788
0.114	3.789
0.084	3.79
0.0037	3.791
-0.0975	3.792
-0.1793	3.793
-0.1913	3.794
-0.1575	3.795
-0.096	3.796
-0.0743	3.797
-0.0803	3.798
-0.0383	3.799
-0.0053	3.8
0.0322	3.801
0.0667	3.802
0.0645	3.803
0.0555	3.804
0.0367	3.805
0.0232	3.806
0.0142	3.807
-0.0075	3.808
-0.0353	3.809
